"sigma.hat","GARCH","Frequency","MSE","QLIKE"
0.00900302701442337,"sGARCH","Day",1.37020650937316e-09,-8.87707296251866
0.00888918691431567,"sGARCH","Day",6.17188133503123e-09,-9.44006445232123
0.00862711207819803,"sGARCH","Day",7.3861389150101e-08,-4.85413585943458
0.00952483146072227,"sGARCH","Day",7.96628537607636e-09,-9.29152085767593
0.00925167671031987,"sGARCH","Day",7.18656185010406e-09,-9.35632160644483
0.00899817731710653,"sGARCH","Day",3.05471998903778e-08,-6.26284443372238
0.00953823682065324,"sGARCH","Day",6.35484356893279e-09,-9.18111945054885
0.00929765846274516,"sGARCH","Day",8.55587947829452e-09,-7.28598199308506
0.00956615699343924,"sGARCH","Day",8.26754526281836e-09,-9.29265133361467
0.00929425411811984,"sGARCH","Day",1.07164870277926e-09,-8.73568109792431
0.00920536075932571,"sGARCH","Day",3.88188760780086e-10,-8.60844759164984
0.00914970369445552,"sGARCH","Day",4.07016817104863e-09,-9.15013274380775
0.00895576455638893,"sGARCH","Day",5.09317012994157e-08,-5.61714469260933
0.00964820374136264,"sGARCH","Day",8.54330326529568e-09,-9.2749001235863
0.00935823008225476,"sGARCH","Day",6.9551436789199e-09,-9.29528028900917
0.00911206303052359,"sGARCH","Day",2.25535066217459e-09,-8.96828274111327
0.00896138496193097,"sGARCH","Day",3.0921102015135e-07,-1.50533965319802
0.0105629823976491,"sGARCH","Day",1.02089038300159e-08,-9.00635759294611
0.0102915095405897,"sGARCH","Day",1.10473245585328e-08,-9.14523469484896
0.0100321582112581,"sGARCH","Day",3.48742109726168e-09,-8.7906830351199
0.00982748874691926,"sGARCH","Day",6.92837796060501e-08,-5.51974103203347
0.0105554147377022,"sGARCH","Day",8.3527483354899e-10,-8.36162910028909
0.0104908969712072,"sGARCH","Day",3.40361985650266e-08,-6.43821965785205
0.0109570139795308,"sGARCH","Day",1.61161249404273e-07,-4.68370793996874
0.0119743023394104,"sGARCH","Day",9.1345626918461e-09,-8.516551230078
0.0116492156822959,"sGARCH","Day",7.87060854078739e-09,-8.55878146739246
0.011415347494736,"sGARCH","Day",5.18766652204326e-11,-8.00086544249326
0.0114312400877809,"sGARCH","Day",8.78283802644257e-10,-8.1696041994978
0.0113451597767933,"sGARCH","Day",2.42771725523264e-07,-4.1298762350067
0.0125435468133366,"sGARCH","Day",2.53225339026518e-09,-8.07692322790462
0.0124149209307157,"sGARCH","Day",2.303746465708e-08,-8.76247024804456
0.0120376848268926,"sGARCH","Day",2.02961577269889e-08,-8.82257899923463
0.0116619245924671,"sGARCH","Day",1.07341548744336e-08,-7.14104771502419
0.0119034734643566,"sGARCH","Day",1.82820592376627e-08,-8.81610659543067
0.0115377366773353,"sGARCH","Day",1.69335961230327e-07,-4.83301985887094
0.0125068281307308,"sGARCH","Day",2.14246182162312e-08,-8.69871612241968
0.0121446190349182,"sGARCH","Day",3.57023364109068e-08,-6.54064555699951
0.0125650691861273,"sGARCH","Day",8.42051309014305e-08,-5.91569458735534
0.013192372033851,"sGARCH","Day",3.61785131754886e-09,-7.31062833544592
0.0133044632983626,"sGARCH","Day",2.94074149971465e-09,-7.94567258761931
0.0131513059605489,"sGARCH","Day",8.8303427104937e-09,-8.20578257600366
0.0129288479792304,"sGARCH","Day",1.29730353027499e-07,-5.54181727396068
0.0136856027631464,"sGARCH","Day",2.90331751467201e-08,-8.49256621731432
0.0132829745394485,"sGARCH","Day",1.11445472619736e-07,-5.75045981765978
0.0139737071439004,"sGARCH","Day",1.70272038139154e-08,-8.20942005559936
0.0136541089881201,"sGARCH","Day",2.72487781061076e-09,-7.86742230569546
0.0135188706669628,"sGARCH","Day",1.21380204395392e-08,-8.21016505404294
0.0132440569736901,"sGARCH","Day",2.72908070141842e-08,-8.59022881102724
0.0128569933542496,"sGARCH","Day",1.9853790078205e-09,-7.43818257576826
0.0129188649124999,"sGARCH","Day",1.26856186874664e-08,-8.37298306193047
0.0126418405905705,"sGARCH","Day",1.5578850925705e-08,-8.52247947915188
0.0123323483608765,"sGARCH","Day",1.60138574965042e-08,-8.62312242733049
0.0120162752418902,"sGARCH","Day",3.32940583114288e-10,-7.96935645321937
0.0119437959243129,"sGARCH","Day",3.37102358226213e-08,-6.56803445287198
0.0123530709209207,"sGARCH","Day",1.98846249713109e-08,-8.71177960788527
0.012002622813945,"sGARCH","Day",6.25273241147205e-09,-8.39414674043377
0.0117912821566388,"sGARCH","Day",1.16621177238275e-09,-8.12641129304733
0.011665748457905,"sGARCH","Day",4.85913655480105e-09,-8.41441383659237
0.0114984695464005,"sGARCH","Day",1.72238570342005e-08,-8.92370748406684
0.0111573280379871,"sGARCH","Day",4.35767083995589e-07,-2.68849850519941
0.0126365684987571,"sGARCH","Day",1.13078659357914e-08,-8.40825607811483
0.0123840272214057,"sGARCH","Day",3.72456891165611e-09,-7.38475862927824
0.0125410907476465,"sGARCH","Day",1.07177222557379e-06,-1.17514472745292
0.0145920465844355,"sGARCH","Day",4.07920476155527e-08,-8.40309662539697
0.0141822845234548,"sGARCH","Day",5.80998406190545e-09,-7.1325618310121
0.0142427371988416,"sGARCH","Day",3.1217300865165e-08,-8.3740015002046
0.0138647735942251,"sGARCH","Day",2.87810847671665e-06,1.26846242541763
0.0168754932367496,"sGARCH","Day",2.93368306353347e-08,-6.56234377471769
0.0171231665113784,"sGARCH","Day",3.27797656395054e-06,-0.959677206910616
0.019993405452009,"sGARCH","Day",9.15329657490886e-07,-4.43130593898784
0.0213713738310552,"sGARCH","Day",2.91587519255309e-07,-5.50912791570882
0.0220651324285446,"sGARCH","Day",1.08864625349132e-06,-4.48447308501097
0.0235213247537795,"sGARCH","Day",8.13453269541003e-08,-7.0152123772559
0.0230530557137994,"sGARCH","Day",2.82430863792104e-07,-7.53991177446724
0.0222485960107202,"sGARCH","Day",1.36950306602773e-08,-6.84736842971165
0.0219902741988312,"sGARCH","Day",1.59174084200715e-07,-7.45934979368264
0.0214155109102719,"sGARCH","Day",1.93745004370575e-05,2.91022603988679
0.0271196895499479,"sGARCH","Day",2.05535003642434e-06,-4.26571392286905
0.0287767486714095,"sGARCH","Day",6.80260446360595e-07,-7.09236324061136
0.027731678493982,"sGARCH","Day",7.74703031182569e-07,-5.02586105426671
0.0286762262279309,"sGARCH","Day",3.87281654699149e-07,-6.86015339539406
0.0278789363658914,"sGARCH","Day",7.96609978410708e-08,-5.79663071485172
0.0280494413893601,"sGARCH","Day",6.68064056216184e-06,-2.86238215854955
0.0309757246937456,"sGARCH","Day",8.7813571601231e-07,-6.92575047099346
0.0298271268186479,"sGARCH","Day",2.17496434578877e-05,-0.782599016371184
0.0345139566936628,"sGARCH","Day",1.40565116511963e-06,-6.72807216063203
0.0332510950653887,"sGARCH","Day",6.98693441165599e-05,1.75283252443265
0.0410780671149477,"sGARCH","Day",2.38486602160115e-06,-6.29975342480553
0.0395183301269101,"sGARCH","Day",5.15900693050166e-05,-0.862743301157884
0.0454702845835157,"sGARCH","Day",3.16270999552344e-07,-5.45339591007721
0.0449151085396433,"sGARCH","Day",4.05599808962277e-06,-6.20426874498947
0.0431749783850923,"sGARCH","Day",3.00486211852448e-10,-5.29428756316699
0.0431102515195302,"sGARCH","Day",1.28044055786052e-06,-5.89685052997411
0.0421050550503656,"sGARCH","Day",1.85863415065357e-06,-4.56617116124124
0.0431180048658301,"sGARCH","Day",3.03162523586046e-06,-6.22415654712715
0.0415593451901884,"sGARCH","Day",1.52170360035143e-06,-6.07547855772757
0.0404618180615174,"sGARCH","Day",4.95960705077864e-07,-5.84495582509067
0.0397734003865988,"sGARCH","Day",7.85589542932312e-05,0.153780109836261
0.0467765961300858,"sGARCH","Day",3.40270224836325e-06,-5.96779730495211
0.045235546857772,"sGARCH","Day",3.2290231353996e-06,-6.06990865654274
0.0437414597422221,"sGARCH","Day",2.46784459890236e-06,-6.07997298948153
0.0423780481425256,"sGARCH","Day",3.20391658219998e-06,-6.31893635174871
0.040821968554131,"sGARCH","Day",2.36968720282453e-07,-5.68918732783665
0.040288519279491,"sGARCH","Day",9.0001644198063e-07,-4.83890694567994
0.041024170166577,"sGARCH","Day",8.19241081158674e-07,-4.84938098646681
0.0416914016265121,"sGARCH","Day",1.15824413877078e-06,-5.97408668295921
0.040644853537884,"sGARCH","Day",1.71446052768635e-06,-6.19836346694196
0.0395042358566893,"sGARCH","Day",1.29621675923952e-06,-6.19223874363895
0.0382949697905113,"sGARCH","Day",4.08651000862385e-07,-5.08896748300044
0.0387714218216752,"sGARCH","Day",9.59977082579534e-06,-3.43900615062779
0.0413493811953368,"sGARCH","Day",1.69020433544017e-07,-5.61184940750102
0.0409453029751339,"sGARCH","Day",9.18508135642777e-07,-5.96269045736158
0.0400838046791769,"sGARCH","Day",2.40859117487207e-06,-6.39949138707166
0.038616797603477,"sGARCH","Day",5.62811984022604e-06,-3.91728613071019
0.0405713737075827,"sGARCH","Day",8.16945157407419e-06,-3.67295610217021
0.0428121861160282,"sGARCH","Day",2.02383409328559e-06,-4.52570251022996
0.0438465481040431,"sGARCH","Day",1.54831671042925e-06,-4.60688790537445
0.0448369133830876,"sGARCH","Day",3.9574977767656e-06,-6.19899973028312
0.0431528809113055,"sGARCH","Day",8.92177115304578e-08,-5.4464127831021
0.0428143921380209,"sGARCH","Day",2.96903666399642e-06,-6.24176271911994
0.0413148074973241,"sGARCH","Day",2.97860090673832e-05,-2.17568539519169
0.0455848903262371,"sGARCH","Day",3.95131153568741e-07,-5.47886032793062
0.0450465300525773,"sGARCH","Day",1.09274177533049e-06,-5.71527147176006
0.0440921521685295,"sGARCH","Day",1.2093803883624e-06,-5.80861135939816
0.0431500272892024,"sGARCH","Day",1.28839182920116e-07,-5.47892439395702
0.0427625159115699,"sGARCH","Day",1.01764000145438e-06,-5.85584556015798
0.041847028821423,"sGARCH","Day",1.90164494793593e-06,-6.13494157774801
0.0406354133235806,"sGARCH","Day",2.53244857341275e-06,-6.36997306000735
0.0391241636451247,"sGARCH","Day",5.91795808558778e-07,-5.98459914380096
0.0384055081670606,"sGARCH","Day",1.93522869028535e-06,-6.46225518386176
0.0370245577201234,"sGARCH","Day",1.42331758711369e-06,-6.46265206859412
0.0357402095431293,"sGARCH","Day",7.96952136121249e-07,-4.96407890955128
0.0365710162491276,"sGARCH","Day",1.73064419282591e-06,-6.60062414737071
0.0352046030534583,"sGARCH","Day",4.89869696692549e-07,-6.25788755476641
0.0343731874932212,"sGARCH","Day",1.39594375227152e-06,-6.74094388425417
0.0330545228143616,"sGARCH","Day",5.96888101981866e-07,-6.5263000008173
0.0320972150566065,"sGARCH","Day",7.49597583612091e-07,-6.71835913631782
0.0310124847591724,"sGARCH","Day",8.78622607789164e-07,-6.92133455050835
0.0297307469276043,"sGARCH","Day",7.6169988769623e-07,-7.0185178963008
0.028543291985642,"sGARCH","Day",6.38574420055782e-07,-7.09350545694045
0.027338267857967,"sGARCH","Day",5.76593018956626e-08,-6.52022227607598
0.0268725869768196,"sGARCH","Day",2.58332676318936e-07,-6.93713193642191
0.0260024277283217,"sGARCH","Day",5.33477369876579e-08,-5.95752103382442
0.0262369650123896,"sGARCH","Day",4.70649815246279e-07,-7.27777396749836
0.0251340915263821,"sGARCH","Day",3.83883358852743e-07,-7.34784399547546
0.0240186108655665,"sGARCH","Day",4.27718819930566e-09,-6.57121874542117
0.0239863839294679,"sGARCH","Day",3.06400030090623e-07,-7.42262598587514
0.0228099400471444,"sGARCH","Day",9.80242027217845e-10,-6.6212930570104
0.0226403822685532,"sGARCH","Day",2.59957335153536e-10,-6.54458572857617
0.0225388338972573,"sGARCH","Day",2.55801772731776e-07,-7.58064018525351
0.0214742005347355,"sGARCH","Day",1.13162926479455e-07,-5.95231820662285
0.0221210965596411,"sGARCH","Day",2.33648245510279e-07,-7.61024464363537
0.0210654879390697,"sGARCH","Day",1.63589169682384e-07,-7.63169133374645
0.0202719052271016,"sGARCH","Day",6.11955194889173e-06,-0.777396454482697
0.0246564601679157,"sGARCH","Day",1.03512434305397e-06,-4.73189764351441
0.0259888119710235,"sGARCH","Day",2.04578656425515e-07,-6.96984283117926
0.0253392501853227,"sGARCH","Day",2.63561737486778e-07,-7.15036618093119
0.02449135111198,"sGARCH","Day",3.30465407408058e-07,-7.37724997493491
0.0235455489303847,"sGARCH","Day",2.10848825621899e-07,-7.32589937639566
0.022743284180822,"sGARCH","Day",2.95532446561567e-07,-5.51598645555114
0.02354588777246,"sGARCH","Day",4.82174105540822e-08,-6.10153831444648
0.0238162960768749,"sGARCH","Day",8.8632116420022e-10,-6.52725688719989
0.0236893037136197,"sGARCH","Day",3.07051797535436e-07,-7.47288173839469
0.022762666399392,"sGARCH","Day",9.30867037402067e-08,-7.1541073928404
0.0222064895165176,"sGARCH","Day",2.01123630882867e-07,-7.5241765668016
0.0213925033977566,"sGARCH","Day",3.52077512898877e-08,-7.09944084660668
0.0210056827554856,"sGARCH","Day",4.38644157764575e-08,-6.25126461137257
0.0213160949026086,"sGARCH","Day",2.03829849166073e-07,-7.6902017821011
0.0205144185640754,"sGARCH","Day",3.242339549083e-06,-2.49456459036365
0.0234411036212964,"sGARCH","Day",2.48488294304027e-07,-7.41371554865142
0.0225852401037495,"sGARCH","Day",2.25637508995112e-07,-7.51214578360237
0.0217672430541359,"sGARCH","Day",1.51579500286272e-07,-7.47639828305909
0.0210637240204467,"sGARCH","Day",7.66681505934629e-07,-4.74690568601429
0.0224799029847693,"sGARCH","Day",2.42106349930568e-07,-7.56394260008449
0.0216093659477257,"sGARCH","Day",1.1418681216576e-07,-7.3928991668507
0.0209839342985645,"sGARCH","Day",1.50136783717357e-07,-7.60797008747838
0.0202464765302331,"sGARCH","Day",1.30670241202885e-06,-4.0109283572948
0.022168977818196,"sGARCH","Day",7.14364155583116e-07,-4.89836016639034
0.0234728958286044,"sGARCH","Day",2.44719316985829e-07,-7.40166157487136
0.0226340805347838,"sGARCH","Day",5.12386023898715e-08,-7.01844507157384
0.0222237404156905,"sGARCH","Day",1.37949060370099e-08,-6.85099558106258
0.0219939540591793,"sGARCH","Day",1.24940372991932e-06,-4.32326893268532
0.0236680241530657,"sGARCH","Day",1.79282021614505e-07,-7.24312588799486
0.0229423281612649,"sGARCH","Day",1.51599499319003e-08,-6.78346689625702
0.0227224543148008,"sGARCH","Day",6.91237434975484e-07,-4.9585168510431
0.0239232613230237,"sGARCH","Day",3.27317813386118e-07,-7.46544901366144
0.022986415868753,"sGARCH","Day",2.42648500522883e-07,-7.47798353023881
0.0221957619554648,"sGARCH","Day",6.71501069269448e-06,-1.35573818360063
0.0258786098987476,"sGARCH","Day",4.43090248745081e-07,-7.30262629358695
0.0249090784721189,"sGARCH","Day",9.74171552608807e-07,-4.79429417477114
0.0261717439472543,"sGARCH","Day",4.2878302581314e-07,-7.24214010961549
0.0252334582640878,"sGARCH","Day",3.49580127554572e-07,-7.28774996609805
0.0243536485342,"sGARCH","Day",1.55776288561884e-07,-5.76468620761883
0.0248343982931438,"sGARCH","Day",5.83635912085565e-09,-6.51492042806732
0.0246722304643056,"sGARCH","Day",7.75311110502436e-08,-6.86158023000472
0.0242263230962961,"sGARCH","Day",1.69415137858641e-08,-6.6624001435625
0.0239805503084407,"sGARCH","Day",1.23709130344343e-05,-0.344811570492808
0.0285111677277935,"sGARCH","Day",2.49019194107354e-07,-6.72880296020723
0.0278223695949678,"sGARCH","Day",4.88049103371618e-07,-7.06632218883151
0.0268726399241647,"sGARCH","Day",5.04958543502528e-08,-6.54447001633089
0.0265343557553457,"sGARCH","Day",2.13562843604613e-07,-6.91499539432775
0.0258694022889984,"sGARCH","Day",2.68727200428395e-10,-6.28489346012943
0.0258338025054389,"sGARCH","Day",3.67492866050657e-07,-7.22048157353678
0.0249603987330177,"sGARCH","Day",4.26978349292242e-08,-6.71259470916861
0.0246125097505909,"sGARCH","Day",2.91430550438831e-09,-6.49811688818499
0.0244728124710223,"sGARCH","Day",2.77568038101174e-07,-7.30004923753268
0.0236569953842821,"sGARCH","Day",2.77075851340326e-07,-7.42873911498545
0.0228243091822436,"sGARCH","Day",4.96503726114737e-13,-6.56121082697278
0.022763202026458,"sGARCH","Day",1.77255772974499e-07,-7.37773891729054
0.0220585922654407,"sGARCH","Day",3.44371282541187e-07,-5.42207681028316
0.0228977547415676,"sGARCH","Day",2.64806062661078e-07,-7.53490540165691
0.0220534765605476,"sGARCH","Day",2.07227223158216e-08,-6.92455475622451
0.0217685098131354,"sGARCH","Day",6.16990173182227e-08,-7.17876325639335
0.0213118766390681,"sGARCH","Day",9.40905711274504e-08,-7.37233272912919
0.0207360052432733,"sGARCH","Day",1.59801772688751e-07,-7.68146265387858
0.0199810684405319,"sGARCH","Day",1.76469089297405e-06,-3.49860215891321
0.0221323862781556,"sGARCH","Day",8.96437694679601e-11,-6.64075534269098
0.0220680439455828,"sGARCH","Day",2.20025675431656e-07,-7.59043281113588
0.0212635475724108,"sGARCH","Day",1.42331359828237e-07,-7.53593086428919
0.0206101470631394,"sGARCH","Day",5.51481875146814e-08,-7.31678856628304
0.0201527763898768,"sGARCH","Day",1.35123999577691e-07,-7.71392623768458
0.0194579984463578,"sGARCH","Day",1.43182525711021e-07,-7.8784156079929
0.0187176991058241,"sGARCH","Day",6.84155578533111e-13,-6.95893232539083
0.0186699413160172,"sGARCH","Day",1.08100379266e-07,-7.90493286065302
0.0179887308407534,"sGARCH","Day",8.82949959948601e-08,-7.9542823788887
0.0173486973892357,"sGARCH","Day",5.27905021258949e-07,-4.69443742543519
0.0187610083110109,"sGARCH","Day",1.1910512539806e-07,-7.93246108869463
0.0180605771715204,"sGARCH","Day",1.40619015220015e-09,-7.14301072785455
0.0179493430557797,"sGARCH","Day",2.08490420960511e-08,-7.48857678236223
0.0176223850766887,"sGARCH","Day",2.75201553120289e-08,-6.54298022717998
0.0179101748956219,"sGARCH","Day",1.21226996804904e-08,-7.38801427587448
0.017637408963128,"sGARCH","Day",9.36950320232273e-08,-8.05945177623588
0.0169943142175709,"sGARCH","Day",7.6361413929578e-08,-6.1929341129617
0.0175059534888426,"sGARCH","Day",5.04134383538045e-08,-7.82308705751287
0.0170213330875927,"sGARCH","Day",3.21683732324816e-08,-7.76562806397955
0.0165948878745975,"sGARCH","Day",1.78026482552262e-07,-5.66519807992988
0.0174273193448541,"sGARCH","Day",9.09642374555925e-08,-8.09248942068387
0.0167795022514866,"sGARCH","Day",6.06557800614896e-08,-8.0499323931694
0.0162058515292975,"sGARCH","Day",5.99844351519142e-09,-7.53966633796797
0.0159995976936784,"sGARCH","Day",6.46133838460084e-08,-8.2633693849955
0.0154042056972957,"sGARCH","Day",1.80952312830417e-07,-5.55354662324808
0.0163037290821739,"sGARCH","Day",6.91010555478317e-09,-6.91999363375836
0.0164531186002155,"sGARCH","Day",1.89754740243236e-09,-7.37539671247625
0.0163193459857638,"sGARCH","Day",4.0707348760016e-09,-7.47037716871798
0.0161418402681925,"sGARCH","Day",5.23186251211283e-08,-6.3748276556067
0.0165839674120694,"sGARCH","Day",7.35191186110659e-08,-8.18451596285628
0.0159695959875354,"sGARCH","Day",1.89868396623305e-08,-7.81444160440258
0.0156037771556775,"sGARCH","Day",2.02309851618889e-08,-7.90466770206452
0.0152363622426191,"sGARCH","Day",4.17712834584036e-08,-8.24853340388311
0.0147104779552194,"sGARCH","Day",4.64983660003151e-08,-8.43486291639904
0.0142176977577268,"sGARCH","Day",3.94286880149286e-08,-8.48884337315887
0.0136782126645874,"sGARCH","Day",3.01277892426156e-08,-8.51163916674692
0.0132111021553958,"sGARCH","Day",1.99968486244371e-08,-8.46361493599971
0.0127637241230934,"sGARCH","Day",2.43424982043845e-08,-8.6799925505791
0.0122930446779174,"sGARCH","Day",5.70779965896802e-08,-6.2165031079939
0.0129499639729799,"sGARCH","Day",2.81210015356637e-09,-7.37711260059689
0.0130763254623736,"sGARCH","Day",2.88025104174696e-08,-8.66643399703035
0.0125933049301552,"sGARCH","Day",9.43078175076948e-09,-8.36152242982763
0.0122878248676339,"sGARCH","Day",2.23767100625369e-08,-8.78900623392522
0.0118235605192516,"sGARCH","Day",3.88078738686723e-07,-3.41913557443625
0.0135429734045992,"sGARCH","Day",3.30969237641289e-08,-8.59567001098779
